content_id,source_id,source_type,food_id,orig_content,orig_unit,food_name,food_group,food_subgroup,source_name,score,nutri_score,nutri_score_category
106055,38,Nutrient,416,1435.112,kJ/100g,Moth bean,Pulses,Beans,Energy,,-5,A
106061,38,Nutrient,417,280.328,kJ/100g,Mountain yam,Vegetables,Tubers,Energy,,0,B
106067,38,Nutrient,418,489.528,kJ/100g,Striped mullet,Aquatic foods,Fishes,Energy,,-5,A
106071,38,Nutrient,420,2125.472,kJ/100g,White mustard,Herbs and Spices,Spices,Energy,6,9,C
106077,38,Nutrient,421,92.048,kJ/100g,Mustard spinach,Vegetables,Cabbages,Energy,0,-3,A
106083,38,Nutrient,422,58.576,kJ/100g,New Zealand spinach,Vegetables,Leaf vegetables,Energy,0,0,B
106089,38,Nutrient,423,66.944,kJ/100g,Nopal,Vegetables,Other vegetables,Energy,0,-2,A
106093,38,Nutrient,424,330.536,kJ/100g,Ocean pout,Aquatic foods,Fishes,Energy,,-5,A
106097,38,Nutrient,425,234.304,kJ/100g,North Pacific giant octopus,Aquatic foods,Mollusks,Energy,,-5,A
106099,38,Nutrient,426,117.152,kJ/100g,Ohelo berry,Fruits,Berries,Energy,,0,B
106101,38,Nutrient,427,128,kJ/100g,Okra,Vegetables,Other vegetables,Energy,0,-4,A
106114,38,Nutrient,428,280.328,kJ/100g,Tunicate,Aquatic foods,Other aquatic foods,Energy,,-5,A
106116,38,Nutrient,431,3740.496,kJ/100g,Spotted seal,Aquatic foods,Pinnipeds,Energy,,0,B
106118,38,Nutrient,432,815.88,kJ/100g,Pacific herring,Aquatic foods,Fishes,Energy,,-5,A
106128,38,Nutrient,433,338.904,kJ/100g,Pacific oyster,Aquatic foods,Mollusks,Energy,,-4,A
106132,38,Nutrient,434,376.56,kJ/100g,Pacific rockfish,Aquatic foods,Fishes,Energy,,-5,A
106136,38,Nutrient,437,531.368,kJ/100g,Common persimmon,Fruits,Tropical fruits,Energy,,0,B
106138,38,Nutrient,439,367,kJ/100g,Northern pike,Aquatic foods,Fishes,Energy,,-5,A
106145,38,Nutrient,440,3008.296,kJ/100g,Pili nut,Nuts,Nuts,Energy,,-5,A
106147,38,Nutrient,441,2631.736,kJ/100g,Colorado pinyon,Nuts,Nuts,Energy,7,8,C
106149,38,Nutrient,442,138.072,kJ/100g,Pitanga,Fruits,Tropical fruits,Energy,,0,B
106151,38,Nutrient,443,175.728,kJ/100g,Plains prickly pear,Fruits,Tropical fruits,Energy,0,-4,A
106155,38,Nutrient,444,558,kJ/100g,French plantain,Fruits,Tropical fruits,Energy,1,5,C
106164,38,Nutrient,445,96.232,kJ/100g,American pokeweed,Vegetables,Shoot vegetables,Energy,0,-2,A
106170,38,Nutrient,447,2196.6,kJ/100g,Opium poppy,Herbs and Spices,Spices,Energy,6,7,C
106172,38,Nutrient,448,652.704,kJ/100g,Prairie turnip,Vegetables,Root vegetables,Energy,1,1,B
106176,38,Nutrient,449,161,kJ/100g,Prickly pear,Fruits,Tropical fruits,Energy,0,-3,A
106179,38,Nutrient,450,1539.712,kJ/100g,Quinoa,Herbs and Spices,Other seeds,Energy,4,10,C
106183,38,Nutrient,453,405.848,kJ/100g,Rainbow smelt,Aquatic foods,Fishes,Energy,,-5,A
106187,38,Nutrient,454,561,kJ/100g,Rainbow trout,Aquatic foods,Fishes,Energy,,-5,A
106200,38,Nutrient,455,104.6,kJ/100g,Malabar plum,Fruits,Tropical fruits,Energy,,1,B
106202,38,Nutrient,456,969,kJ/100g,Rose hip,Herbs and Spices,Herbs,Energy,2,-1,A
106207,38,Nutrient,457,205.016,kJ/100g,Roselle,Herbs and Spices,Herbs,Energy,,0,B
106209,38,Nutrient,458,317.984,kJ/100g,Orange roughy,Aquatic foods,Fishes,Energy,,-5,A
106213,38,Nutrient,459,815.88,kJ/100g,Sablefish,Aquatic foods,Fishes,Energy,,-5,A
106219,38,Nutrient,460,531.368,kJ/100g,Pink salmon,Aquatic foods,Fishes,Energy,,-5,A
106231,38,Nutrient,461,502.08,kJ/100g,Chum salmon,Aquatic foods,Fishes,Energy,,-5,A
106243,38,Nutrient,462,610.864,kJ/100g,Coho salmon,Aquatic foods,Fishes,Energy,,-5,A
106255,38,Nutrient,463,594.128,kJ/100g,Sockeye salmon,Aquatic foods,Fishes,Energy,,-4,A
106277,38,Nutrient,464,489.528,kJ/100g,Chinook salmon,Aquatic foods,Fishes,Energy,,3,C
106297,38,Nutrient,465,594.128,kJ/100g,Atlantic salmon,Aquatic foods,Fishes,Energy,,-5,A
106305,38,Nutrient,466,196.648,kJ/100g,Salmonberry,Fruits,Berries,Energy,0,0,B
106307,38,Nutrient,467,343.088,kJ/100g,Common salsify,Vegetables,Root vegetables,Energy,1,-1,A
106313,38,Nutrient,468,347.272,kJ/100g,Sapodilla,Fruits,Tropical fruits,Energy,1,0,B
106315,38,Nutrient,469,518.816,kJ/100g,Mamey sapote,Fruits,Tropical fruits,Energy,1,1,B
106317,38,Nutrient,470,581.576,kJ/100g,Spanish mackerel,Aquatic foods,Fishes,Energy,,-5,A
106321,38,Nutrient,471,774.04,kJ/100g,Pacific sardine,Aquatic foods,Fishes,Energy,2,11,D
106323,38,Nutrient,472,288.696,kJ/100g,Scallop,Aquatic foods,Mollusks,Energy,,-1,A
106331,38,Nutrient,473,439.32,kJ/100g,Scup,Aquatic foods,Fishes,Energy,,-5,A
106335,38,Nutrient,474,234.304,kJ/100g,Sea cucumber,Aquatic foods,Other aquatic foods,Energy,,-5,A
106337,38,Nutrient,475,573.208,kJ/100g,Steller sea lion,Aquatic foods,Pinnipeds,Energy,,-5,A
106349,38,Nutrient,476,1468.584,kJ/100g,Bearded seal,Aquatic foods,Pinnipeds,Energy,,-4,A
106361,38,Nutrient,477,594.128,kJ/100g,Ringed seal,Aquatic foods,Pinnipeds,Energy,,-4,A
106365,38,Nutrient,478,435.136,kJ/100g,Sea trout,Aquatic foods,Fishes,Energy,,-5,A
106369,38,Nutrient,479,112.968,kJ/100g,Sesbania flower,Vegetables,Other vegetables,Energy,,0,B
106375,38,Nutrient,480,824.248,kJ/100g,American shad,Aquatic foods,Fishes,Energy,,-5,A
106379,38,Nutrient,481,543.92,kJ/100g,Shark,Aquatic foods,Fishes,Energy,,-5,A
106383,38,Nutrient,482,481.16,kJ/100g,Sheefish,Aquatic foods,Fishes,Energy,,-5,A
106385,38,Nutrient,484,451.872,kJ/100g,Sheepshead,Aquatic foods,Fishes,Energy,,-5,A
106389,38,Nutrient,485,1330.512,kJ/100g,Hedge mustard,Herbs and Spices,Other seeds,Energy,,-4,A
106391,38,Nutrient,486,430.952,kJ/100g,Skipjack tuna,Aquatic foods,Fishes,Energy,,-5,A
106395,38,Nutrient,487,418.4,kJ/100g,Snapper,Aquatic foods,Fishes,Energy,,-5,A
106399,38,Nutrient,488,276.144,kJ/100g,Soursop,Fruits,Tropical fruits,Energy,0,0,B
106403,38,Nutrient,489,1414.192,kJ/100g,Spelt,Cereals and cereal products,Cereals,Energy,4,6,C
106407,38,Nutrient,490,108.784,kJ/100g,Spirulina,Aquatic foods,Seaweed,Energy,0,-5,A
106411,38,Nutrient,493,288.696,kJ/100g,Strawberry guava,Fruits,Berries,Energy,0,-3,A
106413,38,Nutrient,494,439.32,kJ/100g,Greater sturgeon,Aquatic foods,Fishes,Energy,,-5,A
106419,38,Nutrient,495,384.928,kJ/100g,White sucker,Aquatic foods,Fishes,Energy,,-5,A
106423,38,Nutrient,496,393.296,kJ/100g,Sugar apple,Fruits,Tropical fruits,Energy,1,0,B
106425,38,Nutrient,497,372.376,kJ/100g,Pumpkinseed sunfish,Aquatic foods,Fishes,Energy,,-5,A
106429,38,Nutrient,498,602.496,kJ/100g,Swordfish,Aquatic foods,Fishes,Energy,,-5,A
106433,38,Nutrient,499,468.608,kJ/100g,Taro,Vegetables,Root vegetables,Energy,1,6,C
106459,38,Nutrient,500,1535.528,kJ/100g,Teff,Herbs and Spices,Herbs,Energy,4,6,C
106463,38,Nutrient,501,401.664,kJ/100g,Tilefish,Aquatic foods,Fishes,Energy,,-5,A
106467,38,Nutrient,502,133.888,kJ/100g,Mexican groundcherry,Vegetables,Fruit vegetables,Energy,0,0,B
106469,38,Nutrient,503,83.68,kJ/100g,Towel gourd,Gourds,Gourds,Energy,0,-1,A
106475,38,Nutrient,504,648,kJ/100g,"Salmonidae (Salmon, Trout)",Aquatic foods,Fishes,Energy,,1,B
106491,38,Nutrient,506,1175,kJ/100g,"Cattle (Beef, Veal)",Animal foods,Bovines,Energy,3,14,D
108256,38,Nutrient,507,389.112,kJ/100g,Walleye,Aquatic foods,Fishes,Energy,,-5,A
108260,38,Nutrient,508,234.304,kJ/100g,Alaska pollock,Aquatic foods,Fishes,Energy,,-2,A
108264,38,Nutrient,509,456.056,kJ/100g,Wasabi,Herbs and Spices,Spices,Energy,1,-3,A
108266,38,Nutrient,510,54.392,kJ/100g,Wax gourd,Gourds,Gourds,Energy,0,-2,A
108272,38,Nutrient,511,573.208,kJ/100g,Whelk,Aquatic foods,Mollusks,Energy,,-3,A
108276,38,Nutrient,513,435.136,kJ/100g,Broad whitefish,Aquatic foods,Fishes,Energy,,-5,A
108280,38,Nutrient,514,480,kJ/100g,Whitefish,Aquatic foods,Fishes,Energy,,-5,A
108293,38,Nutrient,515,333,kJ/100g,Whiting,Aquatic foods,Fishes,Energy,,-5,A
108298,38,Nutrient,516,1493.688,kJ/100g,Wild rice,Cereals and cereal products,Cereals,Energy,4,5,C
108302,38,Nutrient,517,2476.928,kJ/100g,Tea leaf willow,Herbs and Spices,Herbs,Energy,,-1,A
108306,38,Nutrient,518,205.016,kJ/100g,Winged bean,Pulses,Beans,Energy,,-4,A
108314,38,Nutrient,519,470,kJ/100g,Yam,Vegetables,Tubers,Energy,1,1,B
108321,38,Nutrient,520,158.992,kJ/100g,Jicama,Vegetables,Root vegetables,Energy,0,-5,A
108327,38,Nutrient,521,410.032,kJ/100g,Yautia,Vegetables,Leaf vegetables,Energy,1,4,C
108329,38,Nutrient,522,456.056,kJ/100g,Yellowfin tuna,Aquatic foods,Fishes,Energy,,-5,A
108333,38,Nutrient,523,610.864,kJ/100g,Yellowtail amberjack,Aquatic foods,Fishes,Energy,,-5,A
108337,38,Nutrient,524,347,kJ/100g,Pollock,Aquatic foods,Fishes,Energy,,-5,A
108340,38,Nutrient,525,778.224,kJ/100g,Albacore tuna,Aquatic foods,Fishes,Energy,,-1,A
108348,38,Nutrient,526,3700,kJ/100g,Gadus (Common cod),Aquatic foods,Fishes,Energy,10,17,D
108364,38,Nutrient,527,439,kJ/100g,Atlantic halibut,Aquatic foods,Fishes,Energy,,-5,A
108366,38,Nutrient,529,665.256,kJ/100g,Pacific salmon,Aquatic foods,Fishes,Energy,,-5,A
108368,38,Nutrient,530,1615.024,kJ/100g,Smelt,Aquatic foods,Fishes,Energy,,-1,A
108370,38,Nutrient,531,1417,kJ/100g,"Clupeinae (Herring, Sardine, Sprat)",Aquatic foods,Fishes,Energy,4,16,D
108392,38,Nutrient,532,468.608,kJ/100g,Spiny lobster,Aquatic foods,Crustaceans,Energy,,-4,A
108396,38,Nutrient,533,376.56,kJ/100g,Snow crab,Aquatic foods,Crustaceans,Energy,,0,B
108400,38,Nutrient,534,376.56,kJ/100g,Black-eyed pea,Pulses,Peas,Energy,1,-2,A
108422,38,Nutrient,535,502.08,kJ/100g,Deer,Animal foods,Venison,Energy,,-5,A
108440,38,Nutrient,536,3004.112,kJ/100g,Macadamia nut,Nuts,Nuts,Energy,8,10,C
108446,38,Nutrient,537,476.976,kJ/100g,Percoidei (Bass and others),Aquatic foods,Fishes,Energy,,-5,A
108458,38,Nutrient,538,356,kJ/100g,Perciformes,Aquatic foods,Fishes,Energy,,-5,A
108467,38,Nutrient,540,525,kJ/100g,Rabbit,Animal foods,Lagomorphs,Energy,,-5,A
108472,38,Nutrient,541,456.056,kJ/100g,Domestic goat,Animal foods,Caprae,Energy,,-5,A
108476,38,Nutrient,542,598.312,kJ/100g,Beefalo,Animal foods,Bovines,Energy,,-5,A
108480,38,Nutrient,544,359.824,kJ/100g,"Bivalvia (Clam, Mussel, Oyster)",Aquatic foods,Mollusks,Energy,,1,B
108496,38,Nutrient,545,384.928,kJ/100g,Squid,Aquatic foods,Mollusks,Energy,,-5,A
108500,38,Nutrient,546,326,kJ/100g,Shrimp,Aquatic foods,Crustaceans,Energy,0,2,B
108523,38,Nutrient,547,287,kJ/100g,Crayfish,Aquatic foods,Crustaceans,Energy,,5,C
108532,38,Nutrient,548,367,kJ/100g,Flatfish,Aquatic foods,Fishes,Energy,,-5,A
108537,38,Nutrient,549,2477,kJ/100g,Domestic pig,Animal foods,Swine,Energy,7,22,E
109332,38,Nutrient,550,1050.184,kJ/100g,Walrus,Aquatic foods,Pinnipeds,Energy,,-5,A
109342,38,Nutrient,551,255.224,kJ/100g,Alaska wild rhubarb,Vegetables,Stalk vegetables,Energy,,-2,A
109344,38,Nutrient,552,1410.008,kJ/100g,Oriental wheat,Cereals and cereal products,Cereals,Energy,4,6,C
109348,38,Nutrient,553,196.648,kJ/100g,Yardlong bean,Pulses,Peas,Energy,0,-6,A
109362,38,Nutrient,555,803.328,kJ/100g,Quail,Animal foods,Poultry,Energy,,-5,A
109370,38,Nutrient,556,368.192,kJ/100g,Boysenberry,Fruits,Berries,Energy,1,3,C
109374,38,Nutrient,557,125.52,kJ/100g,Persian lime,Fruits,Citrus,Energy,0,-1,A
109380,38,Nutrient,558,230.12,kJ/100g,Feijoa,Fruits,Tropical fruits,Energy,0,-4,A
109382,38,Nutrient,559,464.424,kJ/100g,Rowal,Herbs and Spices,Other seeds,Energy,1,-1,A
109384,38,Nutrient,560,104.6,kJ/100g,Jew's ear,Vegetables,Mushrooms,Energy,,0,B
109388,38,Nutrient,561,92,kJ/100g,Common mushroom,Vegetables,Mushrooms,Energy,0,-3,A
109414,38,Nutrient,562,142.256,kJ/100g,Shiitake,Vegetables,Mushrooms,Energy,0,-3,A
109424,38,Nutrient,563,146.44,kJ/100g,Purple laver,Aquatic foods,Seaweed,Energy,0,-2,A
109426,38,Nutrient,564,188.28,kJ/100g,Wakame,Aquatic foods,Seaweed,Energy,0,9,C
109428,38,Nutrient,565,154.808,kJ/100g,Enokitake,Vegetables,Mushrooms,Energy,0,-2,A
109430,38,Nutrient,566,133.888,kJ/100g,Epazote,Herbs and Spices,Herbs,Energy,0,-4,A
109432,38,Nutrient,567,138.072,kJ/100g,Oyster mushroom,Vegetables,Mushrooms,Energy,0,-4,A
109434,38,Nutrient,568,1188.256,kJ/100g,Cloud ear fungus,Vegetables,Mushrooms,Energy,3,-7,A
109436,38,Nutrient,569,129.704,kJ/100g,Maitake,Vegetables,Mushrooms,Energy,0,-3,A
109438,38,Nutrient,570,142.256,kJ/100g,Ostrich fern,Vegetables,Leaf vegetables,Energy,,-2,A
109442,38,Nutrient,571,514.632,kJ/100g,Spot croaker,Aquatic foods,Fishes,Energy,,-5,A
109446,38,Nutrient,572,175.728,kJ/100g,Sourdock,Herbs and Spices,Herbs,Energy,,-1,A
109448,38,Nutrient,573,108.784,kJ/100g,Tinda,Gourds,Gourds,Energy,0,-1,A
109452,38,Nutrient,574,3773.968,kJ/100g,Atlantic menhaden,Aquatic foods,Fishes,Energy,,0,B
109456,38,Nutrient,575,1216,kJ/100g,Wheat,Cereals and cereal products,Cereals,Energy,3,-2,A
109519,38,Nutrient,576,652.704,kJ/100g,Common chokecherry,Fruits,Drupes,Energy,1,-2,A
109523,38,Nutrient,577,284.512,kJ/100g,Agave,Vegetables,Other vegetables,Energy,0,-3,A
109529,38,Nutrient,578,104.6,kJ/100g,Narrowleaf cattail,Vegetables,Other vegetables,Energy,,1,B
109531,38,Nutrient,579,150.624,kJ/100g,Jellyfish,Aquatic foods,Other aquatic foods,Energy,,7,C
109533,38,Nutrient,580,879,kJ/100g,Anchovy,Aquatic foods,Fishes,Energy,,5,C
109534,38,Nutrient,581,337,kJ/100g,Blue whiting,Aquatic foods,Fishes,Energy,,-5,A
109535,38,Nutrient,582,432,kJ/100g,Carp bream,Aquatic foods,Fishes,Energy,,-5,A
109536,38,Nutrient,583,166,kJ/100g,Chanterelle,Vegetables,Mushrooms,Energy,0,-5,A
109539,38,Nutrient,584,444,kJ/100g,Sturgeon,Aquatic foods,Fishes,Energy,,5,C
109541,38,Nutrient,585,884,kJ/100g,Charr,Aquatic foods,Fishes,Energy,,5,C
109543,38,Nutrient,586,1005,kJ/100g,Cinnamon,Herbs and Spices,Spices,Energy,2,-4,A
109544,38,Nutrient,587,475,kJ/100g,Crab,Aquatic foods,Crustaceans,Energy,,5,C
109547,38,Nutrient,588,343,kJ/100g,Common dab,Aquatic foods,Fishes,Energy,,-5,A
109548,38,Nutrient,589,654,kJ/100g,Spiny dogfish,Aquatic foods,Fishes,Energy,,-4,A
109549,38,Nutrient,590,497,kJ/100g,Anatidae,Animal foods,Poultry,Energy,,-5,A
109553,38,Nutrient,591,1331,kJ/100g,Anguilliformes,Aquatic foods,Fishes,Energy,,-5,A
109555,38,Nutrient,592,290,kJ/100g,True frog,Aquatic foods,Amphibians,Energy,,-5,A
109558,38,Nutrient,593,464,kJ/100g,Garfish,Aquatic foods,Fishes,Energy,,-5,A
109559,38,Nutrient,594,295,kJ/100g,Gadiformes,Aquatic foods,Fishes,Energy,,-5,A
109560,38,Nutrient,595,478,kJ/100g,Mountain hare,Animal foods,Lagomorphs,Energy,,-5,A
109561,38,Nutrient,596,613,kJ/100g,Lake trout,Aquatic foods,Fishes,Energy,,-5,A
109562,38,Nutrient,597,343,kJ/100g,Lemon sole,Aquatic foods,Fishes,Energy,,-4,A
109563,38,Nutrient,598,378,kJ/100g,Clawed lobster,Aquatic foods,Crustaceans,Energy,,5,C
109566,38,Nutrient,599,692,kJ/100g,Lumpsucker,Aquatic foods,Fishes,Energy,,-5,A
109568,38,Nutrient,600,943,kJ/100g,"Scombridae (Bonito, Mackerel, Tuna)",Aquatic foods,Fishes,Energy,2,13,D
109572,38,Nutrient,601,347,kJ/100g,Marine mussel,Aquatic foods,Mollusks,Energy,,1,B
109575,38,Nutrient,602,390,kJ/100g,Norway haddock,Aquatic foods,Fishes,Energy,,-5,A
109576,38,Nutrient,603,395,kJ/100g,Norway lobster,Aquatic foods,Crustaceans,Energy,,-2,A
109577,38,Nutrient,604,352,kJ/100g,Norway pout,Aquatic foods,Fishes,Energy,,-5,A
109578,38,Nutrient,605,3700,kJ/100g,Oil palm,Herbs and Spices,Oilseed crops,Energy,,0,B
109596,38,Nutrient,606,260,kJ/100g,True oyster,Aquatic foods,Mollusks,Energy,,-3,A
109597,38,Nutrient,608,361,kJ/100g,Persimmon,Fruits,Tropical fruits,Energy,1,-2,A
109598,38,Nutrient,609,361,kJ/100g,Pikeperch,Aquatic foods,Fishes,Energy,,-5,A
109599,38,Nutrient,610,1057,kJ/100g,"Pleuronectidae (Dab, Halibut, Plaice)",Aquatic foods,Fishes,Energy,3,13,D
109602,38,Nutrient,611,474,kJ/100g,Rock ptarmigan,Animal foods,Poultry,Energy,,-5,A
109603,38,Nutrient,612,363,kJ/100g,Pacific ocean perch,Aquatic foods,Fishes,Energy,,-4,A
109604,38,Nutrient,613,350,kJ/100g,Black salsify,Vegetables,Root vegetables,Energy,1,-2,A
109605,38,Nutrient,614,494,kJ/100g,True seal,Aquatic foods,Pinnipeds,Energy,,-3,A
109606,38,Nutrient,615,1280,kJ/100g,Red algae,Aquatic foods,Seaweed,Energy,3,7,C
109607,38,Nutrient,616,1044,kJ/100g,Kombu,Aquatic foods,Seaweed,Energy,3,13,D
109608,38,Nutrient,617,343,kJ/100g,Snail,Aquatic foods,Mollusks,Energy,,-5,A
109611,38,Nutrient,618,359,kJ/100g,True sole,Aquatic foods,Fishes,Energy,,-4,A
109612,38,Nutrient,619,450,kJ/100g,Catfish,Aquatic foods,Fishes,Energy,1,0,B
109615,38,Nutrient,620,3700,kJ/100g,Thistle,Vegetables,Root vegetables,Energy,,0,B
109616,38,Nutrient,621,808,kJ/100g,Thunnus,Aquatic foods,Fishes,Energy,,1,B
109630,38,Nutrient,622,3700,kJ/100g,Walnut,Nuts,Nuts,Energy,10,11,D
109634,38,Nutrient,623,488,kJ/100g,"Cetacea (Dolphin, Porpoise, Whale)",Aquatic foods,Cetaceans,Energy,,-4,A
109635,38,Nutrient,624,891.192,kJ/100g,"Columbidae (Dove, Pigeon)",Animal foods,Poultry,Energy,,-5,A
109637,38,Nutrient,625,543.92,kJ/100g,Conch,Aquatic foods,Mollusks,Energy,,-4,A
109639,38,Nutrient,626,304,kJ/100g,Grape wine,Beverages,Fermented beverages,Energy,,0,B
109721,38,Nutrient,630,1047,kJ/100g,Liquor,Beverages,Distilled beverages,Energy,,-2,A
109737,38,Nutrient,631,1860,kJ/100g,Cheese,Milk and milk products,Fermented milk products,Energy,5,16,D
109949,38,Nutrient,632,202,kJ/100g,Milk (Cow),Milk and milk products,Unfermented milks,Energy,,-2,A
109997,38,Nutrient,633,1511,kJ/100g,Eggs,Eggs,Eggs,Energy,,5,C
110066,38,Nutrient,634,404,kJ/100g,Yogurt,Milk and milk products,Fermented milk products,Energy,1,7,C
110130,38,Nutrient,638,125.52,kJ/100g,Bean,Pulses,Beans,Energy,0,-1,A
110134,38,Nutrient,639,969,kJ/100g,Vodka,Beverages,Distilled beverages,Energy,,0,B
110137,38,Nutrient,640,1046,kJ/100g,Whisky,Beverages,Distilled beverages,Energy,3,6,C
110154,38,Nutrient,641,868,kJ/100g,Ice cream,Confectioneries,Frozen desserts,Energy,2,15,D
110249,38,Nutrient,642,1099,kJ/100g,Gin,Beverages,Distilled beverages,Energy,,0,B
110252,38,Nutrient,643,1399,kJ/100g,Honey,Confectioneries,Other confectioneries,Energy,,10,C
110257,38,Nutrient,644,1674,kJ/100g,Liquorice,Confectioneries,Candies,Energy,,-1,A
110261,38,Nutrient,645,82,kJ/100g,Vinegar,Baking goods,Seasonings,Energy,,0,B
110270,38,Nutrient,646,1151,kJ/100g,Rum,Beverages,Distilled beverages,Energy,,0,B
110273,38,Nutrient,647,640,kJ/100g,Port wine,Beverages,Fortified wines,Energy,,0,B
110274,38,Nutrient,648,490,kJ/100g,Vermouth,Beverages,Fortified wines,Energy,,0,B
110276,38,Nutrient,649,487,kJ/100g,Sherry,Beverages,Fortified wines,Energy,,0,B
110279,38,Nutrient,650,692,kJ/100g,Madeira wine,Beverages,Fortified wines,Energy,,0,B
110280,38,Nutrient,651,2296,kJ/100g,Nougat,Confectioneries,Other confectioneries,Energy,6,22,E
110283,38,Nutrient,653,2023,kJ/100g,Toffee,Confectioneries,Other confectioneries,Energy,6,27,E
110285,38,Nutrient,654,1363.984,kJ/100g,Cake,Confectioneries,Desserts,Energy,4,24,E
110389,38,Nutrient,655,752,kJ/100g,Pizza,Dishes,Other dishes,Energy,2,7,C
110520,38,Nutrient,656,301,kJ/100g,Ymer,Milk and milk products,Fermented milk products,Energy,,-3,A
110522,38,Nutrient,657,2098,kJ/100g,Other snack food,Snack foods,Snack foods,Energy,6,27,E
110631,38,Nutrient,659,1436,kJ/100g,Crisp bread,Cereals and cereal products,Flat breads,Energy,4,10,C
110638,38,Nutrient,660,1158,kJ/100g,Pastry,Confectioneries,Desserts,Energy,3,21,E
110874,38,Nutrient,661,1978,kJ/100g,Dragée,Confectioneries,Candies,Energy,,-3,A
110876,38,Nutrient,662,1452,kJ/100g,Chewing gum,Confectioneries,Candies,Energy,4,13,D
110882,38,Nutrient,663,1997,kJ/100g,Marzipan,Confectioneries,Other confectioneries,Energy,5,16,D
110884,38,Nutrient,664,2980,kJ/100g,Salad dressing,Baking goods,Dressings,Energy,8,22,E
111036,38,Nutrient,665,2313,kJ/100g,Sauce,Baking goods,Sauces,Energy,6,21,E
111188,38,Nutrient,667,3030,kJ/100g,Butter,Milk and milk products,Other milk products,Energy,,4,C
111200,38,Nutrient,668,1560.632,kJ/100g,Butter substitute,Baking goods,Substitutes,Energy,,9,C
111202,38,Nutrient,669,625,kJ/100g,Cream,Milk and milk products,Other milk products,Energy,1,10,C
111237,38,Nutrient,670,1697,kJ/100g,Sugar,Baking goods,Sugars,Energy,,0,B
111251,38,Nutrient,671,1298,kJ/100g,Sausage,Dishes,Ground meat,Energy,3,9,C
111546,38,Nutrient,672,525,kJ/100g,Meatball,Dishes,Ground meat,Energy,,1,B
111548,38,Nutrient,673,511,kJ/100g,Mustard,Baking goods,Condiments,Energy,1,11,D
111552,38,Nutrient,674,1065,kJ/100g,Pate,Dishes,Ground meat,Energy,3,18,D
111563,38,Nutrient,676,15,kJ/100g,Sugar substitute,Baking goods,Substitutes,Energy,,14,D
111581,38,Nutrient,677,676,kJ/100g,Meat bouillon,Baking goods,Baking goods,Energy,,5,C
111592,38,Nutrient,679,1820,kJ/100g,Whey,Milk and milk products,Other milk products,Energy,,0,B
111603,38,Nutrient,680,1567,kJ/100g,Casein,Milk and milk products,Other milk products,Energy,4,0,B
111604,38,Nutrient,681,1135,kJ/100g,Fruit preserve,Fruits,Fruit products,Energy,3,12,D
111615,38,Nutrient,682,731,kJ/100g,Leavening agent,Baking goods,Baking goods,Energy,2,14,D
111633,38,Nutrient,683,1467,kJ/100g,Marshmallow,Confectioneries,Candies,Energy,4,11,D
111636,38,Nutrient,684,1481,kJ/100g,Gelatin,Baking goods,Baking goods,Energy,,-2,A
111662,38,Nutrient,685,0.999999999,kJ/100g,Water,Beverages,Waters,Energy,,0,B
111675,38,Nutrient,686,3696,kJ/100g,Other fish product,Aquatic foods,Fish products,Energy,10,21,E
111690,38,Nutrient,687,242,kJ/100g,Milk (Human),Milk and milk products,Unfermented milks,Energy,,-1,A
111695,38,Nutrient,689,368.192,kJ/100g,Other beverage,Beverages,Other beverages,Energy,1,4,C
111749,38,Nutrient,690,2114,kJ/100g,Baby food,Baby foods,Baby foods,Energy,6,23,E
112404,38,Nutrient,691,765,kJ/100g,Dumpling,Dishes,Other dishes,Energy,2,9,C
112405,38,Nutrient,692,304,kJ/100g,Soup,Dishes,Other dishes,Energy,0,10,C
113387,38,Nutrient,693,158.992,kJ/100g,Other vegetable product,Vegetables,Vegetable products,Energy,0,0,B
113417,38,Nutrient,694,873,kJ/100g,Unclassified food or beverage,Unclassified,Unclassified,Energy,2,10,C
113442,38,Nutrient,695,1309,kJ/100g,Syrup,Baking goods,Baking goods,Energy,3,12,D
113483,38,Nutrient,696,3600,kJ/100g,Tallow,Fats and oils,Animal fats,Energy,,-3,A
113488,38,Nutrient,697,1643,kJ/100g,Remoulade,Baking goods,Condiments,Energy,4,19,E
113490,38,Nutrient,698,2192,kJ/100g,Chocolate spread,Confectioneries,Spreads,Energy,6,18,D
113493,38,Nutrient,699,1482,kJ/100g,Fruit gum,Confectioneries,Candies,Energy,,-4,A
113494,38,Nutrient,700,1420,kJ/100g,Curry powder,Herbs and Spices,Herb and spice mixtures,Energy,4,4,C
113497,38,Nutrient,701,1576,kJ/100g,Other candy,Confectioneries,Candies,Energy,4,14,D
113669,38,Nutrient,702,1791,kJ/100g,Meringue,Confectioneries,Other confectioneries,Energy,5,23,E
113670,38,Nutrient,703,3663,kJ/100g,Lard,Fats and oils,Animal fats,Energy,,0,B
113674,38,Nutrient,704,3693,kJ/100g,Other animal fat,Fats and oils,Animal fats,Energy,,-3,A
113686,38,Nutrient,706,3700,kJ/100g,Cocoa butter,Cocoa and cocoa products,Cocoa products,Energy,,0,B
113689,38,Nutrient,707,1558,kJ/100g,Cocoa powder,Cocoa and cocoa products,Cocoa products,Energy,4,9,C
113718,38,Nutrient,709,2242,kJ/100g,Chocolate,Cocoa and cocoa products,Cocoa products,Energy,6,23,E
